Loc,Total,Default
Iterator_RemoveOnceMonitor @ StringUtils.java:4087,2(88),2(54)
Iterator_RemoveOnceMonitor @ StructureNamesRepositoryTest.java:41,1(0),1(0)
Iterator_RemoveOnceMonitor @ StructureNamesRepositoryTest.java:47,1(0),1(0)
Iterator_RemoveOnceMonitor @ TextTracerSimpleMarkupHandler.java:353,3(589821),1(10000)
Iterator_RemoveOnceMonitor @ XmlBlockSelectorMarkupHandlerTest.java:83,1(0),1(0)
Map_CollectionViewAddMonitor @ SimpleOutputMarkupHandlerTest.java:131,1(1),1(1)
Map_CollectionViewAddMonitor @ TextTracerSimpleMarkupHandler.java:353,1(589823),1(10000)
Map_UnsafeIteratorMonitor @ SimpleOutputMarkupHandlerTest.java:131,2(2),2(2)
Map_UnsafeIteratorMonitor @ TextTracerSimpleMarkupHandler.java:353,4(1179644),2(19999)
Reader_ManipulateAfterCloseMonitor @ MarkupParser.java:397,1(9159156),1(10001)
StringBuilder_ThreadSafeMonitor @ HtmlAutoOpenBlockSelectorMarkupHandlerTest.java:133,1(74),1(60)
StringBuilder_ThreadSafeMonitor @ HtmlAutoOpenBlockSelectorMarkupHandlerTest.java:143,1(63),1(46)
StringBuilder_ThreadSafeMonitor @ HtmlBlockSelectorMarkupHandlerTest.java:132,1(77),1(20)
StringBuilder_ThreadSafeMonitor @ HtmlBlockSelectorMarkupHandlerTest.java:142,1(66),1(24)
StringBuilder_ThreadSafeMonitor @ HtmlBlockSelectorWithAttributeMarkupHandlerTest.java:133,1(8),1(6)
StringBuilder_ThreadSafeMonitor @ HtmlBlockSelectorWithAttributeMarkupHandlerTest.java:143,1(11),1(11)
StringBuilder_ThreadSafeMonitor @ HtmlCDATAContentElement.java:68,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ HtmlCDATAContentElement.java:69,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ HtmlMultipleSelectorWithAttributeMarkupHandlerTest.java:141,1(5),1(5)
StringBuilder_ThreadSafeMonitor @ HtmlMultipleSelectorWithAttributeMarkupHandlerTest.java:151,1(3),1(3)
StringBuilder_ThreadSafeMonitor @ HtmlNodeSelectorWithAttributeMarkupHandlerTest.java:133,1(98),1(30)
StringBuilder_ThreadSafeMonitor @ HtmlNodeSelectorWithAttributeMarkupHandlerTest.java:143,1(118),1(13)
StringBuilder_ThreadSafeMonitor @ MarkupEventProcessorHandler.java:173,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ MarkupEventProcessorHandler.java:549,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ MarkupEventProcessorHandler.java:576,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ MarkupEventProcessorHandler.java:585,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ MarkupEventProcessorHandler.java:649,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ MarkupEventProcessorHandler.java:661,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ MarkupEventProcessorHandler.java:727,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ MarkupEventProcessorHandler.java:733,1(3),1(3)
StringBuilder_ThreadSafeMonitor @ MarkupEventProcessorHandler.java:781,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ MarkupEventProcessorHandler.java:793,1(3),1(3)
StringBuilder_ThreadSafeMonitor @ MarkupParser.java:366,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ MarkupParserTest.java:1882,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ MarkupParserTest.java:1988,13(2473971),1(9999)
StringBuilder_ThreadSafeMonitor @ MarkupParserTest.java:2020,13(2473971),3(29998)
StringBuilder_ThreadSafeMonitor @ MarkupParserTest.java:2064,13(2473971),3(29997)
StringBuilder_ThreadSafeMonitor @ MarkupParserTest.java:2150,1(49),1(13)
StringBuilder_ThreadSafeMonitor @ MarkupParserTest.java:2223,25(2228199),1(9999)
StringBuilder_ThreadSafeMonitor @ MarkupSelectorAndItem.java:90,1(8),1(6)
StringBuilder_ThreadSafeMonitor @ MarkupSelectorItem.java:127,23(105),6(43)
StringBuilder_ThreadSafeMonitor @ MarkupSelectorItem.java:129,9(33),4(8)
StringBuilder_ThreadSafeMonitor @ MarkupSelectorItem.java:189,1(47),1(3)
StringBuilder_ThreadSafeMonitor @ MarkupSelectorItem.java:191,1(64),1(27)
StringBuilder_ThreadSafeMonitor @ MarkupSelectorItem.java:195,1(382),1(32)
StringBuilder_ThreadSafeMonitor @ MarkupSelectorItems.java:130,1(302),1(42)
StringBuilder_ThreadSafeMonitor @ MarkupSelectorItems.java:413,1(15),1(1)
StringBuilder_ThreadSafeMonitor @ MarkupSelectorItems.java:446,1(272),1(29)
StringBuilder_ThreadSafeMonitor @ MarkupSelectorItemsTest.java:162,1(47),1(7)
StringBuilder_ThreadSafeMonitor @ MarkupSelectorOrItem.java:89,1(38),1(33)
StringBuilder_ThreadSafeMonitor @ MarkupTraceEvent.java:121,15(65093617),1(9999)
StringBuilder_ThreadSafeMonitor @ ParseException.java:97,1(47),1(47)
StringBuilder_ThreadSafeMonitor @ ParseException.java:112,1(47),1(37)
StringBuilder_ThreadSafeMonitor @ ParseException.java:123,2(94),2(15)
StringBuilder_ThreadSafeMonitor @ ParseSelection.java:185,3(491),3(49)
StringBuilder_ThreadSafeMonitor @ ParseSelection.java:263,2(518),2(59)
StringBuilder_ThreadSafeMonitor @ ParsingDocTypeMarkupUtil.java:299,1(3),1(3)
StringBuilder_ThreadSafeMonitor @ ParsingDocTypeMarkupUtil.java:324,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ ParsingDocTypeMarkupUtil.java:350,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ ParsingDocTypeMarkupUtil.java:379,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ ParsingDocTypeMarkupUtil.java:445,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ ParsingDocTypeMarkupUtil.java:546,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ ParsingDocTypeMarkupUtil.java:588,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ ParsingDocTypeMarkupUtil.java:600,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ ParsingXmlDeclarationMarkupUtil.java:83,1(0),1(0)
