Loc,Total,Default
Iterator_HasNextMonitor @ VectorTileDecoderTest.java:280,1(9),1(9)
Iterator_HasNextMonitor @ VectorTileDecoderTest.java:296,1(0),1(0)
Iterator_HasNextMonitor @ VectorTileDecoderTest.java:310,1(0),1(0)
Iterator_HasNextMonitor @ VectorTileDecoderTest.java:326,3(3),3(3)
Iterator_HasNextMonitor @ VectorTileEncoder.java:253,6(30),2(5)
Iterator_HasNextMonitor @ VectorTileEncoder.java:361,1(20),1(20)
Iterator_HasNextMonitor @ VectorTileEncoder.java:372,4(17),4(12)
Iterator_HasNextMonitor @ VectorTileEncoder.java:398,4(17),4(17)
Iterator_RemoveOnceMonitor @ AbstractMessageLite.java:372,18(64),7(7)
Iterator_RemoveOnceMonitor @ AbstractSTRtree.java:148,30(81),9(18)
Iterator_RemoveOnceMonitor @ BufferBuilder.java:219,2(3),2(3)
Iterator_RemoveOnceMonitor @ BufferBuilder.java:279,2(3),2(3)
Iterator_RemoveOnceMonitor @ BufferBuilder.java:308,2(3),1(2)
Iterator_RemoveOnceMonitor @ BufferSubgraph.java:74,2(12),2(5)
Iterator_RemoveOnceMonitor @ BufferSubgraph.java:132,2(23),2(12)
Iterator_RemoveOnceMonitor @ BufferSubgraph.java:148,2(17),2(5)
Iterator_RemoveOnceMonitor @ BufferSubgraph.java:193,2(20),1(4)
Iterator_RemoveOnceMonitor @ BufferSubgraph.java:210,2(20),2(4)
Iterator_RemoveOnceMonitor @ BufferSubgraph.java:227,2(20),2(20)
Iterator_RemoveOnceMonitor @ BufferSubgraph.java:251,2(17),2(16)
Iterator_RemoveOnceMonitor @ DirectedEdgeStar.java:68,2(38),2(6)
Iterator_RemoveOnceMonitor @ DirectedEdgeStar.java:115,2(28),2(10)
Iterator_RemoveOnceMonitor @ DirectedEdgeStar.java:134,2(28),2(28)
Iterator_RemoveOnceMonitor @ DirectedEdgeStar.java:148,2(28),2(9)
Iterator_RemoveOnceMonitor @ DirectedEdgeStar.java:161,2(50),1(5)
Iterator_RemoveOnceMonitor @ DirectedEdgeStar.java:305,3(27),3(4)
Iterator_RemoveOnceMonitor @ DirectedEdgeStar.java:328,2(17),2(11)
Iterator_RemoveOnceMonitor @ EdgeEndStar.java:163,2(28),1(2)
Iterator_RemoveOnceMonitor @ EdgeEndStar.java:172,2(28),2(9)
Iterator_RemoveOnceMonitor @ EdgeEndStar.java:198,2(28),2(28)
Iterator_RemoveOnceMonitor @ EdgeEndStar.java:265,2(58),2(20)
Iterator_RemoveOnceMonitor @ EdgeEndStar.java:276,2(36),1(3)
Iterator_RemoveOnceMonitor @ EdgeIntersectionList.java:109,3(19),3(15)
Iterator_RemoveOnceMonitor @ EdgeNodingValidator.java:53,3(0),3(0)
Iterator_RemoveOnceMonitor @ GeometryFactory.java:554,2(7),1(5)
Iterator_RemoveOnceMonitor @ GeometryFactory.java:579,1(8),1(8)
Iterator_RemoveOnceMonitor @ GeometryGraph.java:197,3(3),3(3)
Iterator_RemoveOnceMonitor @ GeometryGraph.java:424,3(3),3(3)
Iterator_RemoveOnceMonitor @ IndexedNestedHoleTester.java:81,3(23),3(11)
Iterator_RemoveOnceMonitor @ IndexedNestedPolygonTester.java:91,2(4),2(4)
Iterator_RemoveOnceMonitor @ IndexedPointInAreaLocator.java:146,1(1),1(1)
Iterator_RemoveOnceMonitor @ LineBuilder.java:69,3(0),3(0)
Iterator_RemoveOnceMonitor @ LineBuilder.java:79,3(0),3(0)
