Loc,Total,Default
Iterator_HasNextMonitor @ EqualityMatcher.java:105,1(0),1(0)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:81,5(67),5(40)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:91,5(67),2(11)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:113,3(175),2(25)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:133,3(175),2(11)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:172,9(652),3(58)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:185,6(182),2(16)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:219,7(181),4(29)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:352,23(93),6(5)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:367,23(53760),11(2701)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:375,6(270),3(21)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:391,3(175),2(14)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:422,7(476),4(27)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:436,4(3601),2(266)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:448,4(3601),3(212)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:462,2(481),1(29)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:477,5(478),4(65)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:533,4(190),2(13)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:536,5(189),3(54)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:596,5(1317),1(64)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:604,3(175),2(10)
Iterator_HasNextMonitor @ GlushkovAnalyzer.java:614,7(476),2(25)
Iterator_HasNextMonitor @ GlushkovFactorExtender.java:65,5(139),2(8)
Iterator_HasNextMonitor @ GlushkovFactorExtender.java:84,7(65),5(27)
Iterator_HasNextMonitor @ GlushkovFactorExtender.java:140,8(547),3(29)
Iterator_HasNextMonitor @ GlushkovNormalizer.java:177,3(176),1(15)
Iterator_HasNextMonitor @ GlushkovPrefixExtender.java:91,8(258),2(28)
Iterator_HasNextMonitor @ GlushkovPrefixExtender.java:108,12(254),4(28)
Iterator_HasNextMonitor @ IsIterableContainingInAnyOrder.java:26,6(114),4(21)
Iterator_HasNextMonitor @ IsIterableContainingInAnyOrder.java:74,3(493),1(43)
Iterator_HasNextMonitor @ IsIterableContainingInOrder.java:24,12(716),2(45)
Iterator_HasNextMonitor @ MatchBuilder.java:32,17(575),3(33)
Iterator_HasNextMonitor @ MultiFactorRE.java:73,4(120),4(26)
Iterator_HasNextMonitor @ MultiFactorRE.java:81,4(120),1(10)
Iterator_HasNextMonitor @ MultiFactorRE.java:91,4(120),4(32)
Iterator_HasNextMonitor @ MultiFactorRE.java:93,9(135),5(16)
Iterator_HasNextMonitor @ MultiFactorRE.java:110,4(120),2(14)
Iterator_HasNextMonitor @ MultiFactorRE.java:112,10(134),6(17)
Iterator_HasNextMonitor @ MultiFactorRE.java:126,4(524686),1(9999)
Iterator_HasNextMonitor @ MultiFactorRE.java:226,4(2724),1(146)
Iterator_HasNextMonitor @ MultiFactorRE.java:229,21(3241),21(3241)
Iterator_HasNextMonitor @ MultiPatternSearchRule.java:33,1(6),1(3)
Iterator_HasNextMonitor @ MultiPatternSearchRule.java:48,1(6),1(2)
Iterator_HasNextMonitor @ MultiStringSearchRule.java:31,3(79),1(8)
Iterator_HasNextMonitor @ MultiStringSearchRule.java:50,3(79),1(12)
Iterator_HasNextMonitor @ QGramAlphabet.java:19,4(29),4(10)
Iterator_HasNextMonitor @ QGramMapping.java:87,1(3301),1(187)
Iterator_HasNextMonitor @ QGramShiftOr.java:483,4(24),3(11)
Iterator_HasNextMonitor @ QGramShiftOr.java:548,3(2),3(2)
Iterator_HasNextMonitor @ RegexParser.java:292,1(47),1(46)
Iterator_HasNextMonitor @ SetBackwardOracleMatching.java:62,4(49),3(3)
Iterator_HasNextMonitor @ SetBackwardOracleMatching.java:193,7(19),7(19)
Iterator_HasNextMonitor @ SetBackwardOracleMatching.java:253,7(38),7(15)
Iterator_HasNextMonitor @ SetHorspool.java:55,4(27),3(2)
Iterator_HasNextMonitor @ SetHorspool.java:71,4(82),3(13)
Iterator_HasNextMonitor @ SetHorspool.java:133,7(6),7(6)
Iterator_HasNextMonitor @ SetHorspool.java:149,7(32),7(6)
Iterator_HasNextMonitor @ SetHorspool.java:173,6(7),6(6)
Iterator_HasNextMonitor @ SetHorspool.java:189,6(28),6(28)
Iterator_HasNextMonitor @ SetHorspool.java:235,4(27),4(26)
Iterator_HasNextMonitor @ SetHorspool.java:257,4(77),3(8)
Iterator_HasNextMonitor @ SetHorspool.java:288,2(0),2(0)
Iterator_HasNextMonitor @ SetHorspool.java:317,2(1),2(1)
Iterator_HasNextMonitor @ SinglePatternSearchRule.java:33,1(43),1(12)
Iterator_HasNextMonitor @ SinglePatternSearchRule.java:48,1(43),1(43)
