Loc,Total,Default
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:229,1(115),1(20)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:244,1(492),1(38)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:245,1(492),1(24)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:246,1(492),1(65)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:248,1(492),1(49)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:254,1(294),1(34)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:255,1(294),1(26)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:256,1(294),1(70)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:257,1(294),1(24)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:258,1(294),1(32)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:269,1(8),1(8)
Appendable_ThreadSafeMonitor @ Execution.java:45,1(8),1(8)
Appendable_ThreadSafeMonitor @ Execution.java:137,1(8),1(4)
Appendable_ThreadSafeMonitor @ Execution.java:168,1(8),1(7)
Appendable_ThreadSafeMonitor @ Execution.java:189,1(2),1(2)
Appendable_ThreadSafeMonitor @ Execution.java:203,1(2),1(2)
Appendable_ThreadSafeMonitor @ Execution.java:229,1(2),1(2)
Appendable_ThreadSafeMonitor @ Execution.java:255,1(8),1(8)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:65,1(26),1(26)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:151,1(29),1(27)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:167,1(26),1(19)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:197,1(26),1(26)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:262,1(209),1(13)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:334,1(5),1(5)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:399,1(11),1(11)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:451,1(122),1(15)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:482,1(80),1(24)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:549,1(137),1(10)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:559,1(128),1(49)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:560,1(128),1(11)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:579,1(632),1(30)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:614,1(26),1(13)
Appendable_ThreadSafeMonitor @ JavaASTBuilder.java:620,1(2),1(2)
