Loc,Total,Default
Collections_SortBeforeBinarySearchMonitor @ MethodScannerTest.java:117,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodScannerTest.java:163,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodScannerTest.java:176,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MissingGenericsTest.java:54,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ModelList.java:113,5(68),2(8)
Collections_SortBeforeBinarySearchMonitor @ ModelSection.java:141,9(12591),5(674)
Collections_SortBeforeBinarySearchMonitor @ NamespaceDecorator.java:86,1(24),1(16)
Collections_SortBeforeBinarySearchMonitor @ NoAnnotationsRequiredTest.java:28,2(1),2(1)
Collections_SortBeforeBinarySearchMonitor @ OriginalTest.java:107,2(1),2(1)
Collections_SortBeforeBinarySearchMonitor @ OriginalTest.java:109,2(1),2(1)
Collections_SortBeforeBinarySearchMonitor @ OutputStack.java:110,58(2880),14(192)
Collections_SortBeforeBinarySearchMonitor @ OverrideTest.java:139,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ PathParser.java:590,7(43),7(15)
Collections_SortBeforeBinarySearchMonitor @ PathParser.java:619,5(27),5(27)
Collections_SortBeforeBinarySearchMonitor @ PathParser.java:737,5(72),2(19)
Collections_SortBeforeBinarySearchMonitor @ PathParser.java:738,5(75),1(4)
Collections_SortBeforeBinarySearchMonitor @ PathStructureTest.java:253,3(1),3(1)
Collections_SortBeforeBinarySearchMonitor @ PathWithScatteredElementsTest.java:64,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ PrimitiveArrayTransformTest.java:50,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ PrimitiveArrayTransformTest.java:55,1(2),1(2)
Collections_SortBeforeBinarySearchMonitor @ PrimitiveInlineList.java:154,5(36),4(15)
Collections_SortBeforeBinarySearchMonitor @ PrimitiveList.java:163,4(17),4(16)
Collections_SortBeforeBinarySearchMonitor @ RegistryConverterCycleTest.java:77,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ RegistryCycleStrategyTest.java:25,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ Resolver.java:155,3(9),3(9)
Collections_SortBeforeBinarySearchMonitor @ Resolver.java:329,1(2),1(2)
Collections_SortBeforeBinarySearchMonitor @ ScannerTest.java:145,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ScannerTest.java:172,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ScatterTest.java:277,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ScatterTest.java:285,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ SerializeRandomListOfObjectsTest.java:53,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ SignatureBuilder.java:130,1(123),1(25)
Collections_SortBeforeBinarySearchMonitor @ SignatureBuilder.java:163,1(42),1(42)
Collections_SortBeforeBinarySearchMonitor @ SignatureBuilder.java:203,1(20),1(3)
Collections_SortBeforeBinarySearchMonitor @ SignatureBuilder.java:232,1(30),1(15)
Collections_SortBeforeBinarySearchMonitor @ SignatureBuilder.java:237,2(36),1(18)
Collections_SortBeforeBinarySearchMonitor @ SignatureBuilder.java:299,3(52),2(4)
Collections_SortBeforeBinarySearchMonitor @ SignatureBuilder.java:317,6(29),6(20)
Collections_SortBeforeBinarySearchMonitor @ SignatureBuilderTest.java:22,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ SignatureBuilderTest.java:39,1(12),1(6)
Collections_SortBeforeBinarySearchMonitor @ SignatureBuilderTest.java:48,1(2),1(2)
Collections_SortBeforeBinarySearchMonitor @ SignatureBuilderTest.java:52,1(0),1(0)
