Loc,Total,Default
StringBuilder_ThreadSafeMonitor @ DB.java:845,1(20),1(20)
StringBuilder_ThreadSafeMonitor @ DB.java:846,1(20),1(17)
StringBuilder_ThreadSafeMonitor @ DB.java:854,1(20),1(6)
StringBuilder_ThreadSafeMonitor @ DB.java:888,1(104),1(42)
StringBuilder_ThreadSafeMonitor @ DB.java:899,1(20),1(6)
StringBuilder_ThreadSafeMonitor @ DB.java:1059,1(27),1(27)
StringBuilder_ThreadSafeMonitor @ DB.java:1060,1(27),1(16)
StringBuilder_ThreadSafeMonitor @ DB.java:1086,1(111),1(14)
StringBuilder_ThreadSafeMonitor @ DB.java:1098,1(27),1(27)
StringBuilder_ThreadSafeMonitor @ DB.java:1271,1(13),1(11)
StringBuilder_ThreadSafeMonitor @ DB.java:1274,1(13),1(13)
StringBuilder_ThreadSafeMonitor @ DB.java:1285,1(13),1(3)
StringBuilder_ThreadSafeMonitor @ DB.java:1591,1(62),1(2)
StringBuilder_ThreadSafeMonitor @ DBMaker.java:1000,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ DBMaker.java:1001,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ ElementPath.java:126,3(5),3(5)
StringBuilder_ThreadSafeMonitor @ FormattingConverter.java:39,1(93),1(16)
StringBuilder_ThreadSafeMonitor @ LayoutWrappingEncoder.java:86,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ Logger.java:736,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ MessageFormatter.java:232,2(62),2(31)
StringBuilder_ThreadSafeMonitor @ NestedComplexPropertyIA.java:118,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ NodeToStringTransformer.java:140,2(2),2(2)
StringBuilder_ThreadSafeMonitor @ PropertySetter.java:328,1(3),1(3)
StringBuilder_ThreadSafeMonitor @ RootLoggerAction.java:40,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ Tokenizer.java:124,3(1),3(1)
Thread_SetDaemonBeforeStartMonitor @ AsyncWriteEngine.java:199,1(6),1(6)
Thread_SetDaemonBeforeStartMonitor @ DeflatedBlockReader.java:55,1(1),1(1)
Thread_SetDaemonBeforeStartMonitor @ DeflatedBlockWriter.java:83,1(1),1(1)
Thread_SetDaemonBeforeStartMonitor @ EngineWrapper.java:567,1(6),1(4)
Thread_SetDaemonBeforeStartMonitor @ PBFOutput.java:306,1(0),1(0)
Thread_SetDaemonBeforeStartMonitor @ RoundTripTest.java:67,1(0),1(0)
Thread_StartOnceMonitor @ AsyncWriteEngine.java:200,1(6),1(6)
Thread_StartOnceMonitor @ DeflatedBlockReader.java:34,1(1),1(1)
Thread_StartOnceMonitor @ DeflatedBlockWriter.java:57,1(1),1(1)
Thread_StartOnceMonitor @ PBFOutput.java:177,1(0),1(0)
Thread_StartOnceMonitor @ RoundTripTest.java:76,1(0),1(0)
Throwable_InitCauseOnceMonitor @ LoggingEvent.java:258,1(93),1(9)
URLConnection_ConnectMonitor @ GenericConfigurator.java:52,1(0),1(0)
URLConnection_SetBeforeConnectMonitor @ GenericConfigurator.java:50,1(0),1(0)
__TOTAL__,3500(16882324),2964(937308)
