Loc,Total,Default
Collection_UnsafeIteratorMonitor @ AgiRequestImpl.java:477,2(1),2(1)
Collection_UnsafeIteratorMonitor @ AllArguments.java:206,3(117),1(10)
Collection_UnsafeIteratorMonitor @ AnnotationAppender.java:643,1(98),1(5)
Collection_UnsafeIteratorMonitor @ AnnotationAppender.java:699,1(2),1(2)
Collection_UnsafeIteratorMonitor @ AnnotationAppender.java:743,1(341),1(31)
Collection_UnsafeIteratorMonitor @ AnnotationDescription.java:578,4(78),4(14)
Collection_UnsafeIteratorMonitor @ AnnotationList.java:104,4(329),4(50)
Collection_UnsafeIteratorMonitor @ AnnotationList.java:130,2(32),2(32)
Collection_UnsafeIteratorMonitor @ ArrayFactory.java:294,3(194),2(53)
Collection_UnsafeIteratorMonitor @ ArrayFactory.java:310,3(117),3(44)
Collection_UnsafeIteratorMonitor @ AttributeInfo.java:225,6(246),3(12)
Collection_UnsafeIteratorMonitor @ BasicStatusManager.java:85,1(9),1(9)
Collection_UnsafeIteratorMonitor @ ByteCodeAppender.java:139,1(59),1(16)
Collection_UnsafeIteratorMonitor @ ByteCodeAppender.java:155,5(0),5(0)
Collection_UnsafeIteratorMonitor @ ByteCodeElement.java:159,3(41),1(3)
Collection_UnsafeIteratorMonitor @ ChainedModelFilter.java:43,6(9),6(9)
Collection_UnsafeIteratorMonitor @ ClassFile.java:745,4(476),2(39)
Collection_UnsafeIteratorMonitor @ ClassInjector.java:115,2(3),2(3)
Collection_UnsafeIteratorMonitor @ ClassInjector.java:120,2(3),2(3)
Collection_UnsafeIteratorMonitor @ ClassInjector.java:242,2(3),2(3)
Collection_UnsafeIteratorMonitor @ ClasspathHelper.java:396,1(0),1(0)
Collection_UnsafeIteratorMonitor @ CoherentEventFactory.java:42,1(0),1(0)
Collection_UnsafeIteratorMonitor @ CollectionErasureMatcher.java:52,1(4),1(4)
Collection_UnsafeIteratorMonitor @ CollectionItemMatcher.java:47,3(284),3(13)
Collection_UnsafeIteratorMonitor @ CollectionOneToOneMatcher.java:57,1(4),1(4)
Collection_UnsafeIteratorMonitor @ CollectionOneToOneMatcher.java:58,1(4),1(4)
Collection_UnsafeIteratorMonitor @ CompositeMappingStrategy.java:104,2(0),2(0)
Collection_UnsafeIteratorMonitor @ ConfigurationBuilder.java:84,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ConstructorStrategy.java:197,1(4),1(4)
Collection_UnsafeIteratorMonitor @ ContextInitializer.java:95,1(0),1(0)
